URL,Harga,Tipe Penawaran,Tipe Properti,Properti Sitaan,Terakhir Diupdate Pada:,Tersedia Sejak,Kamar Tidur,Kamar Mandi,"Luas Bangunan 
(m²)","Luas Tanah 
(m²)",SKU,Salin Tautan,Dibangun (Tahun),Lahan Parkir,Jumlah Lantai,Kondisi Harga,Kamar Pembantu,Kamar Mandi Pembantu,Berperabot Penuh,Daya Listrik,Hak Milik SHM,Deposit
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-700-juta-an-akses-tol-bambu-apus-st-174669827788/,Rp 725Jt,Jual,"Rumah 
 -
Rumah",Tidak,22 Hari Yang Lalu,,2,2,54,45,HO681C8025CDAEFID,https://www.lamudi.co.id/s/681c802b41e4d,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-di-bawah-njop-500-meter-ke-tol-jorr-di-sempe-174616246035/,"Rp 3,80M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,,6,6,1110,1110,HO6814531CA3CCFID,https://www.lamudi.co.id/s/68145323f10c1,,20,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-baru-cluster-vastu-4-kamar-lebar-7-area-174800478528/,"Rp 2,90M",Jual,"Rumah 
 -
Rumah",Tidak,5 Hari Yang Lalu,,4,4,105,140,HO682B04C2F28C3ID,https://www.lamudi.co.id/s/682b04cb515a4,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/jual-kos-kost-kosan-kostan-36-kamar-di-slipi-palme-174719228963/,Rp 12M,Jual,"Rumah 
 -
Rumah Kosan",Tidak,16 Hari Yang Lalu,13/5/2025,36,36,450,177,HO682409E184FADID,https://www.lamudi.co.id/s/682409e9a09f7,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/di-jual-rumah-mewah-murah-2-menit-itc-cempaka-mas-174659266657/,Rp 990Jt,Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,,3,2,56,31,HO67FC92E6D62D1ID,https://www.lamudi.co.id/s/67fc92ec01efe,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-full-renovasi-di-cluster-north-missis-174678149745/,Rp 2M,Jual,"Rumah 
 -
Rumah",Tidak,14 Hari Yang Lalu,,4,3,160,112,HO681DC5395EFD6ID,https://www.lamudi.co.id/s/681dc5404a92c,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/di-jual-rumah-cempaka-putih-2lantai-hadap-timur-dk-174687433836/,"Rp 7,70M",Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,10/9/2023,5,3,400,457,HO681F2FE214903ID,https://www.lamudi.co.id/s/681f2fe962a6d,,15,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-cepat-rumah-harga-rp-6m-dibawah-njop-jakart-174816784022/,Rp 6M,Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,,3,2,145,247,HO6832ECA0C6F30ID,https://www.lamudi.co.id/s/6832eca3ea11c,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-casa-jardin-daan-mogot-jakarta-barat-full-fu-173475504486/,"Rp 4,10M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,,3,3,360,144,HO676642E493ECBID,https://www.lamudi.co.id/s/676642edf17bd,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/hot-sale-bawah-harga-pasar-rumah-2lt-alam-permai-p-174643965956/,"Rp 9,50M",Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,,4,2,200,219,HO68188DEBF101AID,https://www.lamudi.co.id/s/68188df14230d,,2,2,Negotiable,1,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-dalam-komplek-cilandak-dekat-fatmawati-174663729115/,"Rp 16,50M",Jual,"Rumah 
 -
Rumah",Tidak,23 Hari Yang Lalu,,9,7,677,329,HO681B91EB08299ID,https://www.lamudi.co.id/s/681b91f13736b,,5,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/cirtra-gran-cibubur-rumah-mewah-full-furnished-174470438053/,"Rp 3,95M",Jual,"Rumah 
 -
Townhouse",Tidak,8 Hari Yang Lalu,,4,4,270,160,HO67FE137C6CD50ID,https://www.lamudi.co.id/s/67fe138645da1,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/grand-kartika-cibubur-rumah-siap-huni-2-lantai-dek-174637554339/,Rp 2M,Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,1/3/2025,3,3,140,98,HO67C451953BF0DID,https://www.lamudi.co.id/s/67c4519dc50a2,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-modern-with-private-pool-di-cipinang-kebembe-174608020360/,"Rp 8,50M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,30/4/2025,7,5,600,325,HO681311CB3D2DFID,https://www.lamudi.co.id/s/681311d0689d8,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-luas-di-lenteng-agung-174686002294/,Rp 27M,Jual,"Rumah 
 -
Rumah",Tidak,18 Hari Yang Lalu,30/4/2025,6,6,1000,1990,HO681EF7F621158ID,https://www.lamudi.co.id/s/681ef7fcecb9b,2015,5,2,Nego,1,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-di-matraman-jakarta-timur-174753159559/,Rp 880Jt,Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,31/12/2023,2,2,58,3000,HO66E3FA25ED9B5ID,https://www.lamudi.co.id/s/66e3fa2a9dc1c,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-kramatjati-cluster-baru-2-lantai-jaktim-kota-174744643056/,"Rp 1,29M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,,3,2,86,71,HO6827EA9E45DB3ID,https://www.lamudi.co.id/s/6827eaa3677a2,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-cluster-tahap-1-pik-2-2lt-6x12-5-3-1kt-siap-174616939814/,"Rp 2,40M",Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,,3,2,107,75,HO67D7A3DB46C07ID,https://www.lamudi.co.id/s/67d7a3e141c91,,2,2,Nego,1,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/termurah-rumah-pik2-uk6x15-2lantai-sudah-shm-langk-174659459275/,"Rp 2,80M",Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,5/5/2025,3,3,130,90,HO681A04FA84B4FID,https://www.lamudi.co.id/s/681a04ff62274,,2,2,Netto,1,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-dijual-di-jakarta-utara-ada-garasi-mobil-har-174667335581/,Rp 780Jt,Jual,"Rumah 
 -
Rumah",Tidak,13 Hari Yang Lalu,31/12/2024,2,3,61,1000,HO681C1ECBA76B5ID,https://www.lamudi.co.id/s/681c1ed0a5ec0,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-baru-free-ppn-zebrina-attic-siap-huni-k-174800588942/,Tidak ditemukan,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-second-dalam-komplek-di-condet-batu-amp-17470403784/,"Rp 1,70M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,11/5/2025,4,3,150,135,HO6821B87A9A6ADID,https://www.lamudi.co.id/s/6821b87f9ab7b,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-mewah-nan-elegant-di-cempaka-putih-lokasi-de-174270868880/,"Rp 1,58M",Jual,"Rumah 
 -
Rumah",Tidak,3 Hari Yang Lalu,8/5/2025,3,3,78,45,HO67DF9FD0E594CID,https://www.lamudi.co.id/s/67df9fe92acfc,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-jgc-full-renov-murah-2m-dari-2-8m-untung-800-174658769021/,Rp 2M,Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,2/3/2025,4,3,160,112,HO675BFA81B7ADCID,https://www.lamudi.co.id/s/675bfa8c043f1,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-baru-dekat-tb-simatupang-tanpa-dp-free-cicil-174624227648/,"Rp 1,49M",Jual,"Rumah 
 -
Townhouse",Tidak,26 Hari Yang Lalu,2/5/2025,4,4,90,47,HO68158AE4C4481ID,https://www.lamudi.co.id/s/68158ae6af1e1,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-cluster-murah-dekat-sunter-173760834142/,Rp 685Jt,Jual,"Rumah 
 -
Townhouse",Tidak,7 Hari Yang Lalu,28/2/2025,2,2,48,24,HO67346E152D22FID,https://www.lamudi.co.id/s/67346e181f986,2024,11,2,Cash / Cicilan Tanpa Bunga,1,1,,,,1000000
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-rumah-murah-di-gandaria-kebayoran-baru-pondok-174678492688/,"Rp 3,85M",Jual,"Rumah 
 -
Townhouse",Tidak,8 Hari Yang Lalu,,3,2,260,140,HO681DD29E4ED42ID,https://www.lamudi.co.id/s/681dd2a090c4d,2010,3,2,Nego,1,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-baru-strategis-di-pademangan-ancol-mangga-du-174376286479/,Rp 494Jt,Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,2,1,33,18,HO67EFB5B08F984ID,https://www.lamudi.co.id/s/67efb5b7466c9,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-cluster-di-komplek-rawamangun-tenang-nyaman-174093107382/,"Rp 1,60M",Jual,"Rumah 
 -
Townhouse",Tidak,15 Hari Yang Lalu,,3,3,100,40,HO67C480018A5E3ID,https://www.lamudi.co.id/s/67c48007743eb,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/32-dijual-rumah-mewah-di-kawasan-elit-pondok-indah-173043375831/,Rp 33M,Jual,"Rumah 
 -
Rumah",Tidak,24 Hari Yang Lalu,,7,6,600,630,HO672452DE3136CID,https://www.lamudi.co.id/s/672452e7e41d2,,6,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-minimalis-modern-di-gunung-sahari-jakarta-pu-174116345557/,Rp 540Jt,Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,31/12/2024,2,2,43,500,HO67C80BBFDF4B8ID,https://www.lamudi.co.id/s/67c80bc2f0872,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-mewah-dekat-semanggi-jakarta-barat-174839512658/,Rp 9M,Jual,"Rumah 
 -
Rumah",Tidak,3 Hari Yang Lalu,,9,8,670,206,HO68366476E1018ID,https://www.lamudi.co.id/s/68366479eab3f,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-cepat-rmh-dlm-komplek-nempel-rs-permata-cibu-174493548365/,"Rp 1,15M",Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,16/4/2025,4,3,112,90,HO68019A3B240FBID,https://www.lamudi.co.id/s/68019a4409811,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/strategis-murah-rumah-2-lantai-lokasi-strategis-r-174650907263/,"Rp 2,55M",Jual,"Rumah 
 -
Rumah",Tidak,24 Hari Yang Lalu,,5,3,200,134,HO68199D10EAF3BID,https://www.lamudi.co.id/s/68199d166c44e,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/turun-harga-sunter-mas-3-lantai-6x16-dalam-komplek-174857545993/,"Rp 2,85M",Jual,"Rumah 
 -
Rumah",Tidak,21 Jam Yang Lalu,,4,3,220,96,HO683924E342525ID,https://www.lamudi.co.id/s/683924e7c9173,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-mewah-asri-strategis-di-kebayoran-lam-174671681935/,Rp 9M,Jual,"Rumah 
 -
Rumah",Tidak,22 Hari Yang Lalu,7/5/2025,8,8,400,315,HO681CC8936A328ID,https://www.lamudi.co.id/s/681cc89d28760,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-mampang-jakarta-selatan-170383439234/,"Rp 9,50M",Jual,"Rumah 
 -
Rumah",Tidak,5 Hari Yang Lalu,,6,6,650,247,HO658E73189B41FID,https://www.lamudi.co.id/s/6598fa309045c,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/murah-nego-sd-jadi-rumah-kemang-dijual-tanah-1070-174719948850/,"Rp 18,45M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,,5,4,1780,1070,HO682426000D3A2ID,https://www.lamudi.co.id/s/682426053c5d4,,12,2,,3,2,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-murah-di-cipinang-jakarta-timur-172543710296/,Rp 480Jt,Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,31/12/2024,1,2,39,500,HO66D814AEE5E9FID,https://www.lamudi.co.id/s/66d814b22681d,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/termurah-rumah-pantai-indah-kapuk-2-type-6x10-2lan-17465825823/,"Rp 1,60M",Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,,2,2,87,60,HO681ABC365BF47ID,https://www.lamudi.co.id/s/681abc397fa4d,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2lt-6x15-90m-type-2kt-cluster-mississippi-jg-172379401640/,"Rp 1,45M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,2,2,58,90,HO66B1F11318852ID,https://www.lamudi.co.id/s/66b26257d75a2,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2lt-6x15-90m-type-3kt-cluster-thames-jgc-jak-171930408743/,"Rp 1,60M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,3,2,75,90,HO667A7F97ACA9CID,https://www.lamudi.co.id/s/667a80d7790a2,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-bagus-siap-huni-di-bukit-mas-bintaro-173863090134/,"Rp 5,50M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,5,3,280,180,HO67A166F5391BFID,https://www.lamudi.co.id/s/67a166fbe34e0,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-siap-huni-15-mnt-ke-trans-studio-mall-cibubu-174615325221/,"Rp 1,03M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,,3,1,110,118,HO67C6636C3D6CDID,https://www.lamudi.co.id/s/67c66376f13c6,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2lt-10x17-170m-type-4kt-cluster-thames-jgc-j-173131097726/,"Rp 2,70M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,4,3,120,170,HO6731B5813AD96ID,https://www.lamudi.co.id/s/6731b584ae759,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-bagus-pademangan-uku-5x15-strategis-2-174644929482/,"Rp 2,40M",Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,,5,3,150,75,HO6818B38EA6338ID,https://www.lamudi.co.id/s/6818b3936d422,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/segera-lounching-hunian-tipe-cluster-di-kayu-manis-173151141957/,Rp 350Jt,Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,12/11/2024,2,2,40,20,HO6734C47B4F698ID,https://www.lamudi.co.id/s/6734c48272470,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2lt-120m-type-3kt-cluster-alamanda-jgc-jakar-172819904358/,"Rp 2,05M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,3,3,100,120,HO66B1F1119FFF7ID,https://www.lamudi.co.id/s/66b25aab73a1a,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-rumah-layar-permai-pik-semi-furnish-bagus-174841908126/,Rp 14M,Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,,5,5,150,324,HO6836C209B73D8ID,https://www.lamudi.co.id/s/6836c20ee2333,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-3-lantai-siap-huni-dekat-toll-brigif-c-174343018649/,"Rp 2,30M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,15/4/2025,4,4,185,73,HO66888806B2BFAID,https://www.lamudi.co.id/s/66889c13a7b7a,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/termurah-rumah-baru-siaphuni-5-meni-ke-lrt-cibubur-173989360686/,"Rp 1,58M",Jual,"Rumah 
 -
Rumah",Tidak,3 Hari Yang Lalu,,3,3,130,92,HO67B4AB662F5C8ID,https://www.lamudi.co.id/s/67b4ab702a569,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-mewah-siap-huni-dalam-komplek-simprug-174438519115/,Rp 35M,Jual,"Rumah 
 -
Rumah",Tidak,13 Hari Yang Lalu,,7,5,340,423,HO67F934A7068D3ID,https://www.lamudi.co.id/s/67f934b028861,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-american-classic-plus-kolam-renang-di-174860882521/,"Rp 8,70M",Jual,"Rumah 
 -
Rumah",Tidak,18 Jam Yang Lalu,13/2/2025,6,6,570,215,HO669EF9DEAC1C5ID,https://www.lamudi.co.id/s/669fe13a651a8,,3,,,,,Tidak,,Ya,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/djual-sewakan-rumah-cluster-di-sukabumi-utara-jaka-174835853893/,"Rp 3,50M",Jual,"Rumah 
 -
Rumah",Tidak,3 Hari Yang Lalu,,4,3,203,79,HO6835D58A5A3C0ID,https://www.lamudi.co.id/s/6835d58e82c26,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-citra-garden-2-daan-mogot-jakarta-barat-siap-17482259732/,"Rp 4,40M",Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,30/4/2025,3,3,152,248,HO6833CFB5D7F77ID,https://www.lamudi.co.id/s/6833cfbb5fcef,,3,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-hoek-2-5-lantai-kebon-jeruk-kota-dekat-gajah-17465112561/,"Rp 10,80M",Jual,"Rumah 
 -
Rumah",Tidak,24 Hari Yang Lalu,30/4/2025,7,5,325,209,HO6819A598C8503ID,https://www.lamudi.co.id/s/6819a5a0465fe,,4,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-fully-furnished-dekat-mrt-di-kawasan-174651137524/,"Rp 16,50M",Jual,"Rumah 
 -
Rumah",Tidak,24 Hari Yang Lalu,,5,3,500,670,HO6819A60FB46A2ID,https://www.lamudi.co.id/s/6819a6145d6e8,,4,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/commercial-use-tebet-barat-kavling-siap-bangun-174825435558/,"Rp 6,55M",Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,28/4/2025,2,2,189,189,HO68105AFAC3F27ID,https://www.lamudi.co.id/s/68105b005a351,,3,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/golf-island-pik-brand-new-12x20-2-5-lantai-jual-ce-174856915811/,Rp 11M,Jual,"Rumah 
 -
Rumah",Tidak,22 Jam Yang Lalu,29/5/2025,4,4,300,240,HO68390C467F8B8ID,https://www.lamudi.co.id/s/68390c4bc3f04,,4,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-murah-2-lantai-elegan-modern-dekat-to-17404398318/,"Rp 2,25M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,9/2/2026,4,5,160,92,HO668E9101058DEID,https://www.lamudi.co.id/s/66912fff3a1c7,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-modern-minimalis-semi-furnished-di-tebet-dal-174824636751/,"Rp 2,30M",Jual,"Rumah 
 -
Rumah",Tidak,4 Hari Yang Lalu,25/5/2025,3,3,147,83,HO68341F5F6B3F2ID,https://www.lamudi.co.id/s/68341f7657a61,,1,2,,2,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-tinggal-kost-di-swasembada-kebon-bawa-174843413313/,"Rp 7,50M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,,9,9,700,500,HO6836FCD564F82ID,https://www.lamudi.co.id/s/6836fcd7b34ad,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-jalan-besar-siap-huni-di-pondok-indah-174217979438/,"Rp 38,50M",Jual,"Rumah 
 -
Rumah",Tidak,8 Hari Yang Lalu,,8,7,695,932,HO67D78DD2F1BDAID,https://www.lamudi.co.id/s/67d78dda15c47,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-rumah-bagus-murah-di-jakarta-pusat-174125580648/,Rp 880Jt,Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,,2,2,75,26,HO67C9747E9AF97ID,https://www.lamudi.co.id/s/67c97486c56f9,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2lt-7x14-98m-type-3kt-cluster-semayang-asya-173753322978/,"Rp 2,80M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,,3,3,115,98,HO6790A72DC8A4AID,https://www.lamudi.co.id/s/6790a73457015,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-rumah-american-classic-dekat-jalan-utama-jaga-173076857489/,"Rp 2,90M",Jual,"Rumah 
 -
Rumah",Tidak,14 Hari Yang Lalu,9/3/2025,5,6,220,98,HO67296EBE3BF79ID,https://www.lamudi.co.id/s/67296ec05865f,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-siap-huni-di-pondok-indah-harga-termur-174217926298/,"Rp 36,50M",Jual,"Rumah 
 -
Rumah",Tidak,8 Hari Yang Lalu,,8,5,769,788,HO67D78BBE7AB4EID,https://www.lamudi.co.id/s/67d78bc6369e3,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-murah-american-classic-siap-huni-di-j-174435526772/,"Rp 2,35M",Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,5/2/2025,4,4,210,89,HO66A57517DB5A4ID,https://www.lamudi.co.id/s/66bf9781da247,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-pluit-hoek-4-kamar-tidur-townhouse-pm-172053944915/,"Rp 5,50M",Jual,"Rumah 
 -
Townhouse",Tidak,23 Hari Yang Lalu,,5,5,270,228,HO668D59393CD55ID,https://www.lamudi.co.id/s/668d595288702,,5,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-tua-anggrek-garuda-kemanggisan-slipi-174853327631/,"Rp 4,90M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,,1,1,120,221,HO6838801CF2466ID,https://www.lamudi.co.id/s/68388021d3ce1,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/turun-harga-rumah-second-spec-bangunan-mewah-full-17332131308/,"Rp 4,90M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,2/12/2024,6,5,350,252,HO674EBBCAC663AID,https://www.lamudi.co.id/s/674ebbe066704,2005,,2,,2,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-2-lantai-siap-huni-di-jagakarsa-jaksel-174850318822/,"Rp 3,25M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,,4,5,200,155,HO68380A9431DBBID,https://www.lamudi.co.id/s/68380a9638196,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-non-cluster-jagakarsa-jakarta-selatan-174592437374/,"Rp 1,50M",Jual,"Rumah 
 -
Rumah",Tidak,15 Jam Yang Lalu,,4,2,100,149,HO6810B115264EDID,https://www.lamudi.co.id/s/6810b119ca870,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-cepat-kebayoran-baru-daerah-tenang-bebas-ba-174669303912/,Rp 70M,Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,7/5/2025,5,5,829,700,HO681C6BAF5548FID,https://www.lamudi.co.id/s/681c6bb440e13,,4,2,,2,1,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-minimalis-di-kelapa-gading-furnished-173835973426/,Rp 45M,Jual,"Rumah 
 -
Rumah",Tidak,26 Hari Yang Lalu,,6,6,1400,540,HO679D43B688D61ID,https://www.lamudi.co.id/s/679d43bba7dc3,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-di-klender-jakarta-timur-174741954430/,Rp 825Jt,Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,4/4/2025,2,2,70,75,HO67F1098E70B25ID,https://www.lamudi.co.id/s/67f109950cb47,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-mewah-promo-besar-terbatas-cluster-174857665181/,"Rp 2,90M",Jual,"Rumah 
 -
Rumah",Tidak,21 Jam Yang Lalu,,5,4,140,105,HO6839298BF2CD7ID,https://www.lamudi.co.id/s/6839299140e48,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-legenda-wisata-full-kayu-merbau-kayu-174758002797/,Rp 2M,Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,,4,4,200,154,HO6829F47B8378BID,https://www.lamudi.co.id/s/6829f47f00cc0,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-shm-strategis-dekat-cibubur-4-mnt-ke-17410548814/,"Rp 1,12M",Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,,3,2,80,80,HO67C663A107C75ID,https://www.lamudi.co.id/s/67c663a8aa6ff,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-mewah-lux-full-furnished-uk-12x18m-di-du-174235745765/,"Rp 6,40M",Jual,"Rumah 
 -
Rumah",Tidak,26 Hari Yang Lalu,,6,4,357,218,HO67DA43D16973AID,https://www.lamudi.co.id/s/67da43d7efe40,,,,,,,,,,
